,content,sentiment
1794,"Bitcoin: Reversal Off Of 40K ? $BTCUSD #BTCUSD
https://t.co/e2BJogozYp https://t.co/IzBXEJYhJE",0.0
1795,"Woke up to this. WOW.

And Y???? 

$btc $Eth $doge $ada $shib https://t.co/OrwX6Szuvo",1.0
1796,"@BigCheds Would your position change if $BTC didn’t go above $47,500 tonight?",0.0
1797,"@miguel84892677 I don’t think it is a coincidence... It has been like 9 or 10 times,  When $GRT is breaking away and then $BTC falls.... https://t.co/QLy1nf7ExP",0.0
1798,$BTC up high right now,1.0
1799,"What an honor to speak at my alma mater @unibern coming Thursday!🔥😎

I will tell my story of how I went from a broke student to founding a #bitcoin startup!💥🚀

Join me for this great event &amp; the following apéro!🎉🥂

Register now for free: https://t.co/WrM1ZVr3Rm https://t.co/lxJ3pFaLlE",1.0
1800,Have $4k on hand. What do i buy? Just want to double it. $btc $crypto $VET $ICX #bitcoin,1.0
1801,More places should take #bitcoin,0.0
1802,Invest in Bitcoin. https://t.co/LKTRetGV2e,0.0
1803,$BTC hovering around strong support. Should bounce back up. https://t.co/G2RfkLvxHM,1.0
1804,"@Zoeyfx_ Cool. I'm also long on $BTC $ETH and $OGN only. 

$OGN is currently heading back to $1.2+ today 🚀🚀🚀🚀",1.0
1805,"Nothing like the smell of coal-fired Bitcoin in the morning.

#China 
#GreenNewDeal 
#SaveEarth",1.0
1806,"@LaurineHett @AltcoinGordon Lmao 1 $BTC per day 🤣 

Jesus, kid. If you're going to scam, might want to work on your story some more.",-1.0
1807,I'm about to change my direct deposit to Bitcoin 🤔,1.0
1808,I hope everyone has bought some $ETH and $BTC!!,1.0
1809,Want to meet Satoshi Nakamoto? A bronze statue honoring the Bitcoin creator is now in Budapest https://t.co/YWqWt2ZYqm #btcusd #culture,0.0
1810,"@ThePokeGod1 @Cryptopathic Bitcoin is turning quite bearish since longs are decreasing. While Ethereum is having momentum, you can see an increasing size of longs.",-1.0
1811,"@UberFacts ""It might make sense just to get some in case it catches on. If enough people think the same way, that becomes a self fulfilling prophecy.”

~Satoshi Nakamoto (on #Bitcoin)",0.0
1812,"when $btc reaches $50,000,000 🥰😍😜💦💦",1.0
1813,3 nice stabby wicks on 3 daily candles in a row. Can I call this the bottom yet? #BTCUSD,-1.0
1814,@MrBeast @coinbase #CoinBeastSweepstakes my first purchase will be a beast burger paid in Bitcoin 😛😝😈,1.0
1815,"#Bitcoin D, to keep on increasing, it has to be above 45.000 usd level if not target is 41.000 then 37.800 usd. #BTC #cryptocurrency #Crypto #BTCUSD https://t.co/3vRjcfZuGc",1.0
1816,"""It is strictly necessary that the longest chain is always considered the valid one.""
 ~ Satoshi Nakamoto on #bitcoin",0.0
1817,"$BTC Lets see if we can close above $43K today.
Like, Follow and Retweet. Thx. https://t.co/W8hl2ZRiBM",0.0
1818,@IIICapital All #roads lead back to #Bitcoin,1.0
1819,Check out my #BTCUSDT analysis on @TradingView: https://t.co/2ivmkx1Ix9,0.0
1820,@BowTiedBull Are we talking about bitcoin?,0.0
1821,Bought that $btc dip at just the right moment 🤑,1.0
1822,Did y’all see Bitcoin last month compared to now 👁👁,0.0
1823,Check out my #BTCUSD analysis on @TradingView: https://t.co/JHqd4SazcM,0.0
1824,"@katewand @maneco1964 @ArcadiaEconomic @mike_maloney For invaluable and reliable reporting on precious metals and bitcoin follow 
@DanielaCambone and @GeorgeGammon",1.0
1825,#Bitcoin everything as predicted by @crypto_birb and #stocktoflow ✌️ stay in a good mood,1.0
1826,@CryptoA40672341 What price and when your prediction on $BTC EOY,0.0
1827,"$BTC passes $57,000!!
🚀🚀🚀",1.0
1828,BTC/USD - 1 Hour Time Frame  - #BTCUSD chart on @TradingView https://t.co/eeKoscGR6a,0.0
1829,"The Bankless $BED Index

(•_•)
&lt;)   )╯ $BTC - 33.33%
/    \

\(•_•)
(   (&gt;   $ETH - 33.33%
/    \

 (•_•)
&lt;)   )&gt;  $DPI - 33.33%
/    \

Seems like an easy decision for DAO treasury diversification imo",0.0
1830,"Bitcoin/US Dollar Report as of  September 25, 2021 at 04:14PM, 1 BTC equals 43398.9883 USD.
#BTC #BTCUSD #Crypto #cryptocurrency #bitcoin #cryptonews #Cryptos https://t.co/j0sb8EL2al",0.0
1831,@POTUS Don’t hey left behind. The world is moving. And moving fast. Global payments. The sec is trying to stop Ripplenet from being the NWO.  It moving with or without you. All the chaos and the global payment system. Our government is stuck in bitcoin. Green new deal? Lol Joe,-1.0
1832,@intocryptoverse Tesla will resume Bitcoin acceptance,1.0
1833,Bitcoin price update. Capital at risk. https://t.co/hOIxug5tqJ,0.0
1834,Bitcoin $BTC crosses 31k 💰 sympathy plays going to be crazy Monday if this holds. $MARA $RIOT $XBET $NXTD $PHUN $MFH $CLSK $MSTR So go do yourself a favor and buy some Bitcoin.,1.0
1835,$BTC IS GOING TO HERO AGAINN 🚀,1.0
1836,Will #Bitcoin  smash $50K tonight?,0.0
1837,"I have to adjust my forecast for $ADA.

Flipping $ETH was always innevitable.

I now believe flipping $BTC is in the set of all possibilities.

#Cardano is on a path of unstoppable momentum. No other projects need to fail for #Cardano to simply win.",1.0
1838,"Pushed everything out of $Doge back into $BTC. Temporary, I’m sure.",1.0
1839,"@RoustanNFT i still have eth at 5k this year.
get ready for explosion across all nft platforms again. 
bitcoin will topple six figures before year's end, the rest follow.",1.0
1840,"Four reasons why 2021 could be the best year for #Bitcoin and Co.
1. bitcoin and co. enter the mainstream
2. de-fi integration into the traditional financial system.
3. initial public offerings of crypto companies
4. bitcoin expert to become head of SEC
#crypto #startup https://t.co/zrR2sOuvaS",1.0
1841,"Just reached a new AllTimeHigh in Bitcoin-Hodler! How long can you HODL? 
 Twitter (@BitcoinHodlers) 
 Telegram(https://t.co/yNybdkt15M) https://t.co/1PhaPa4oha",1.0
1842,"#LoveNexo because I #hodl my beloved #crypto but keep up my game.

Say I got a @NexoFinance credit line with my 8 #Bitcoin in Aug ‘20 &amp; bought a @Tesla. By Feb ‘21 I still have my $BTC, it’s 4x the price, and my car basically came free.

#cybertruck next! https://t.co/2VRRNOkklv",1.0
1843,@mofmans BITCOIN IS OPPRESSION.,-1.0
1844,"After El Salvador today, Panama will recognise $BTC &amp; $ETH as ""official"" payment methods, go get yourself a Mc Donald’s with the #NFTs you sold. 

+ Brazil is talking about it as well. https://t.co/2rSRK0tMTw",0.0
1845,"@ChadMRedfern @Phadu_queen @CNBC @CNBCPro @Arnold_Nike4 I actually did a couple of trades in bitcoin a couple of years ago.  Made a decent amount of cash from the coin and also $GBTC.

If it drops back to like $20k I might throw a little play money at it again for a trade.",1.0
1846,"#bitcoin, #freedom, #family, #hunting, #cigars, #rum, #backcountry. These are a few of my favourite things! https://t.co/AhIqINSdmW",1.0
1847,"PERSPECTIVE: One year ago today the price of bitcoin was $8,800. After the recent horrible, terrible crash, the price of $btc today is $37,700.
One year gain: 328%.Volatility is the price you pay for life-changing gains.
This is Bitcoin. This is this
@Bitcoin_Crypto_Signals https://t.co/zU9BhMsN3h",-1.0
1848,Bitcoin 2022=170.000 don't push and just wait - #BTCUSDT #cryptocurrency #Bitcoin #BTC  https://t.co/59GgbooFMt,0.0
1849,"Today was talking to a colleague, who believes in #Bitcoin and the changes it bring. I told him about @kusamanetwork and its way forward with @gavofyork idea.. he shocked me with photo 😂😂
#welcometoblockchain https://t.co/RFUwGE5uUG",0.0
1850,"@jongold Bought $BTC at my train station in🇨🇭 back in 2017, learned I could use OP_DATA to store data and everything went downhill from there https://t.co/XFmrPc0aEK",-1.0
1851,@bitcoinzay @cmesi @phd_justin @Bitcoin_Vegan @CharFadirepo Cannot believe I missed this event. Looks awesome,1.0
1852,Check out my #BTCUSDT analysis on @TradingView: https://t.co/w8v9n6ZICk,0.0
1853,Wow bitcoin. https://t.co/UTGgJAfavE,1.0
1854,@Engtavius You’re paying more for the 1 Bitcoin in the US than the UK,0.0
1855,"I’m sorry, but I’ve made $560 in Bitcoin in 3 weeks",1.0
1856,"Want to meet Satoshi Nakamoto? A bronze statue honoring the Bitcoin creator is now in Budapest: A bronze statue paying homage to “Satoshi Nakamoto,” the anonymous… https://t.co/QsdyiMlFmQ  | https://t.co/FHLhKCQA7o   | https://t.co/8I40uVqCwg #cryptocurrency #Bitcoin #Forex https://t.co/rPfnrRsDlb",0.0
1857,#Bitcoin #BTC #CHINA Billionaire Mike Novogratz Says Bitcoin Market Is ‘in Good Shape’ — China Has ‘Less And Less’ Influence Over Crypto – Markets And Prices Bitcoin News https://t.co/KYy6NaJbxl,1.0
1858,BTC/USDT  - #BTCUSDT chart on @TradingView https://t.co/cDJ2PdKCvK,0.0
1859,Bitcoin (BTC) - September 27 - #BTCUSDT chart on @TradingView https://t.co/crXbFPAn7a,0.0
1860,"Don’t trust banks.
Always buy #Bitcoin 

- Satoshi Nakamoto",-1.0
1861,How china's new ban on crypto breaks from the past - https://t.co/CBQWMIJI08 #crypto #blockchain #bitcoin #eth #xrp https://t.co/APcjJ9qrHC,0.0
1862,Bitcoin #btcusdt  i shared bullish and bearish scenerios. Not financial advice https://t.co/q9lMr83Va2,0.0
1863,"Scammers are becoming more sophisticated !
Bitcoin scam during the apple event live on YouTube, I hope nobody believed it !! #BTC #AppleEvent https://t.co/f8QGkNrxLC",0.0
1864,Anyone use a safe to store their words? Looking for a recommendation #Bitcoin $BTC,0.0
1865,"@davidgokhshtein bitcoin, dogecoin",0.0
1866,dito stock is the bitcoin of the philippines,0.0
1867,$BTC will not reach under 30k before Autumn. I can see a price between 32k-40k ish until late August/September where we are going to se a change 📉📈?  Until then  between 32-40$,0.0
1868,"BTC/USD | $BTCUSD | $BTC $USD

BTC - Approaching a Decision Point

Long or short it with BTC on Trade8: https://t.co/4Ju6zGcpq3 https://t.co/VqWnaNt1CM",0.0
1869,"@nntaleb Evviva!

Bitcoin bored me to death!

Cryptocurrencies: Addio!",-1.0
1870,"Bitcoin, Gold, Silver, and More: Fight Inflation with #PrimeXBT https://t.co/pqZqnjQezZ #bitcoin #cryptoenthusiasts #cryptocurrency #gold #makemoney #silver #tnt2021",1.0
1871,#BTCUSD - BTC Channel still intact.  - TradingView - https://t.co/hjRLN5oFcw,0.0
1872,"Check out our new video on YouTube covering IOTEX! @iotex_io Reasons why I'm Very Bullish On IOTEX Right Now! 
https://t.co/wGI8ZecapV

#iotex #iotx #crypto #cryptonews #cryptocurrencynews #btc #bitcoin #altcoins #blockchain #BlockchainGaming #nfts #defi",0.0
1873,"Trading News 📊 

#BTCUSDT

Price breakout from the Bullish pennant and with new record set.

https://t.co/EJsx0sZ0vW

🍀 Follow me for more Updates https://t.co/eJDB9AC2RE",1.0
1874,"• Turkish annual inflation is over 20%.
• Buying power of the Lira has plummeted 60% in 5 years.
• Both caused by the autocratic ruler stealing from his citizens.

#bitcoin isn't the cause of the problem but its the solution for the Turkish citizens. https://t.co/8jtGtzerkT",1.0
1875,@zhusu Will the Nobel Prize be awarded to Satoshi Nakamoto? Lol,0.0
1876,@SawyerMerritt I think Elon really is understanding bitcoin the most. His view on the money as information system comes most close to Bitcoin. Cathie is interested in network Effekts and Jack wants sees peace in it. Well poor country will have a hedge against weak currencies.,0.0
1877,@BlueHorseshoe15 @Cryptik_xrp @MasonVersluis @RosieRios OMG!  You sound like the FUD the maxis posted years ago.  Do some research man and quit following these moon boy bitcoin Maxis.  https://t.co/TNA9HE1E6A.  https://t.co/CxUioEFUGu,0.0
1878,@NeoBenkPS @NeoBenkHQ @NeoBenkForGood #NeoBenk I think $BTC has the potential to still grow so I’d definitely invest @PinataSmash @CaseyL10120 @MissLettaC @keebykk @b_lashun @Exquisitex0,1.0
1879,"What if #MLT's take over your favourite projects shitcoin use case.

🤫

$Qnt $Btc $Xrp",0.0
1880,Reports also state that 1 million investors have kept Shiba Inu on their 'watchlist' in the trading apps and is edging Dogecoin. https://t.co/tEfxsSk1ky via @ibtimessg #Cryptocurrency #Bitcoin #BTC,0.0
1881,"Wow, I actually did this to see if it was legitimate and @LilNasX deposited $9.99 worth of Bitcoin into my cashapp. Cool! 🖤🖤 https://t.co/wxcg2XB3St",0.0
1882,@JohndMeyer @rwang0 @Bitcoin It’s just a more high tech imaginary money than your traditional imaginary money.,-1.0
1883,China trying to ban #Bitcoin 😄😄😄 https://t.co/0exGg3Y9lU,-1.0
1884,"Trading for a stable coin locks in the price of what ever profits you exchange for. Coins have trading pairs that can differ from coin to coin.

Say you hold $DOGE and $BTC, but want $USDT today. The price of doge goes up 10%, but bitcoin stays the same. That means you can get...",0.0
1885,I Am Not Satoshi Nakamoto https://t.co/dSg8EaqQQt comm: https://t.co/TDt14L9e1W,0.0
1886,"🌕 Biggest #Cryptos 1-Day Volume

#Bitcoin: $42,894.5 (+0.41%)
#ethereum: $3,018.8 (+2.92%)
$BCH: $499 (−3.61%)
$ADA: $2.205 (−4.92%)
$LTC: $149.4 (−1.52%)

👉 Follow to bring #crypto dashboard right to your feed. https://t.co/tPS1p4tUGC",0.0
1887,"Bitcoin testing the patience level, what could be next move!! - #BTCUSDT chart on @TradingView https://t.co/3wieucxcGI",0.0
1888,"It is never too late‼️‼️ BUY BUY 🚀🚀

#CheCoin #Checointothemoon #Elonmusk #Bitcoin #BSC #dogecoin https://t.co/R34rYILMZq",1.0
1889,"@Lagarde @ProfKlausSchwab @TIME “Six thousand Billions” lol - buy bitcoin! Say no to the central planning authority which is the ECB! They are stealing your buying power in the name of public health, climate change etc. inflation is here and it is NOT transitory…",1.0
1890,"@DivesTech $ZS if you invest in tech, Dan Ives #1 tech analyst imo.. 
$zs $amd $nvda $coin $msft $fb $googl $aapl $sq $rblx $abnb 🤙
$btc $eth 🤸‍♂️",0.0
1891,"Maypa ang Bitcoin, mu-appreciate",0.0
1892,Bitcoin right now - $btc https://t.co/UjmuJ22JyW,1.0
1893,"Everybody works, just remember to work smart. Get paid on daily basis.  Fear has made a lot of people to loose opportunities and fails their goals.
Throw aways the fear and  let your money work for you.#HODL #inflation #dogecoin #bitcoin #crypto",1.0
1894,#RT @MarcPMarkets: Bitcoin: Reversal Off Of 40K ? - #BTCUSD chart on @TradingView https://t.co/AUFT3azrt0,0.0
1895,"Given enough time, all Bitcoin passwords will be lost.",-1.0
1896,"Current Bitcoin transaction fees: 
    
BCH Next Block: $0.0025 
BCH Median: $0.0012 

BTC Next Block: $0.34 
BTC Median: $0.51",0.0
1897,"It would be healthy if #Bitcoin retest 37k support, closes the CMA gap of the last weekend and than pumps up through the 42k resistance 💎🙌🏼 🚀",0.0
1898,"Why Craig Wright Is Not Satoshi Nakamoto
https://t.co/XVo8Rb2uDB",0.0
1899,@BITCOIN_ANIMALS @opensea Thank you 🙏🏻,0.0
1900,"Newest addition to the collection @SuperlativeSS #9 and #982 SUPER excited about this projext! Think it is extremely undervalued atm. Floor is .15 #ETH
.
.
.
#NFT #NFTs #nftart #crypto #cryptocurrency #Bullish #Ethereum #ether #Bitcoin https://t.co/Q6Z496MHHT",0.0
1901,@jasonpaddock Yeah. It’s been interesting watching the market and Bitcoin. I’ve learned a good bit over the past few weeks. This situation is fascinating and shows the power of social media.,0.0
1902,All I want for my birthday is $BTC $ETH and $ALGO,0.0
1903,"Bitcoin hit all-time-high on the last day of the year! (+300% YTD). ""Another"" month for crypto world with tons of signals. https://t.co/MZWbQ9QR7J",1.0
1904,"@JoeBiden Yes, please hurry. I need more money to throw into Bitcoin.",0.0
1905,"@arno_nym0u5 @michael_saylor Bitcoin is key to an abundant, clean energy future!

https://t.co/5ngsyvWicJ",0.0
1906,@CryptoWhale Bitcoin top is here... Hext move is down,-1.0
1907,Guys if u are having a hard time investing in crypto. Please use this app called Revolut I now have a couple of coins. Well atleast 0.0000000000003 of a bitcoin😂. For real though lets get it.,0.0
1908,"3 weeks in, and #silver is currently leading in the bet of which would perform better over next 12m

2100oz of #silver
1 $BTC

Current exchange rate is 1,920oz for 1 #Bitcoin

High so far: 2157
Low so far: 1775

If you hate fiat you can like both, but why not trade between them? https://t.co/as9cUamMsK https://t.co/A1c20uHpti",0.0
1909,"Thank you Satoshi Nakamoto ...
Thanks Blockchain ...
Thanks BTC ...
They try every way, for years they haven't succeeded yet, and they'll never succeed... #BTC",0.0
1910,"@hambino_U @pauliooooo999 @SafemoonWarrior Neither. What's easier for people to buy a $2 Cardano coin or a $45,000 Bitcoin? People invest what they want to invest. $100 worth of Cardano is exactly equal to $100 worth of Bitcoin",0.0
1911,@davidgokhshtein Bitcoin,0.0
1912,"@elonmusk @ElonsWorld @ElonsBrain 

A viral idea: Do a giveaway for the real name of Satoshi Nakamoto. Have a quick giveaway contest, and reward the winner with a milky way on the dark chocolate of Mars.

--Stay tuned. More to come. Sooon. 🌞 🌝 🪐 👽 😇",0.0
1913,🐻 ditched them gut. Teenie tiny little Bitcoin. #GoBears,-1.0
1914,"@teslaownersSV @elonmusk @SpaceX Oh yeah, it's really possible to make it, when you get a lot of federal and subsidizes as well as European and with that you buy a lot of bitcoin to polish up your balance sheets / annually end results with that and treat your employees like shit and obbey the unions...",0.0
1915,I just joined the #GameZone $GZONE IDO Whitelist on @bscpad @kccpad_official @adapadofficial @tronpadofficial @ethpadofficial GET YOUR GUARANTEED IDO ALLOCATION ON THESE LAUNCHPADS TODAY!  #ADA $BTC $ETH $BNB #BSC #KCC #TRON #Gamer #Gamers $axs #gami https://t.co/nuxTGEgjwT,0.0
1916,@davidgokhshtein $doge and $btc,0.0
1917,Previous resistance turning into support.  #Bitcoin #BTC https://t.co/a6MqVGNDkT,0.0
1918,@MiamiBeachNews #btcmiami2021 what did you do? $btc #bitcoin is NOT supposed to go DOWN!!!????,-1.0
1919,OXT LONG REEF long SFP LONG MORE - #BTCUSDT chart on @TradingView https://t.co/mCGoFVl8tX,0.0
1920,I like my tickets! I think I’m going to keep 70% of them!!! $xrp #BTC $btc $ocgn #brtx $cvm and much more https://t.co/FnqycWs60A,0.0
1921,Get a #FREE copy of “Inventing Bitcoin” by Yan Pritzker at the link below. It is THE book I recommend to those wanting an explanation of #bitcoin  in simple terms. I even gifted several copies to friends and family this Christmas. #BTC #ETH #Crypto #BCH https://t.co/GM4z0SRCVP,0.0
1922,i keep most of my own political views on my private accounts because i am not interested in arguing with men who bitcoin mine this account is for co-signing via retweet,0.0
1923,@ProfGamecock Just don’t accept Bitcoin as a form of payment!,-1.0
1924,We been fucking wit bitcoin since 2017 .. When cash app was still square,-1.0
1925,bitcoin is currently at a 990 billion market cap 🤪🤪 #bitcoin #dogecoin,0.0
1926,@AltcoinDailyio Tell your friend that this is a volatile market. And it won't adjust to the upside just because he just bought bitcoin. Make him understand that this isn't easy money,-1.0
1927,"@ThinkingCrypto1 My first entry was .52 in 2018. Lowest was .17 and bitcoin entry around 10200, but now I don't own anymore bitcoin.",-1.0
1928,Take comfort in your discomfort. Even $BTC was unsure about what it was going to do today.,0.0
1929,"Bitcoin is on vacation, too. 😎🏝️ https://t.co/Tdckn32IUj",0.0
1930,"#BTC  nice save job....

Check out my #BTCUSD analysis on @TradingView: https://t.co/tGED2x0Vjx",0.0
1931,"Best #cryptocurrency risk-adjusted returns in the past 24 hours:
1. #Ethereum $ETH
2. #ICON $ICX
3. #Bitcoin $BTC https://t.co/yUjs5Jlcrh",0.0
1932,@CRStauffer @jv_MTL @smerconish @Bitcoin @CNN @cnni What if slavery was abolished?,0.0
1933,"I just joined this $25k Crypto giveaway by @JRNYcrypto and @sparkpointio

Get daily entries to increase your chances of winning! 25 random winners of $1k each!

#Bitcoin #Crypto $BTC $ETH $SRK

Tweet",0.0
1934,"We are on the verge of massive inflation and recession. All of the warning signs are there. 

Getting a stimulus check? 

Put it in $BTC or crypto. 

It’s your only hope. 

Sincerely,
Not a financial advisor.",1.0
1935,"Is $BTC being accumulated by illuminati-whales here or is support simply getting power-fucked until is eventually taps out? My bet is on the latter, definitely wouldn't mind being wrong though... invalidation is price above ~45.5k for me https://t.co/aN4pAf3NVB",-1.0
1936,Bitcoin booming 🤑,1.0
1937,"@nttcapp This project is very very strong ang very interesting. I'm very happy i participate this project.

@armaniferrante 
@lkorchiyeva 
@samiyalerew 
@NeerajaKona 
@nusratchirps  

#Polygon #Crypto #cryptocurrency #Bitcoin #BNB",0.0
1938,"...and what will happen when other poor countries see #ElSalvador going to the moon? How about here in Africa? We already have a 1200% increase in usage of #Bitcoin ...
we are all #SatoshiNakamoto",1.0
1939,Hi! I invite you to see my content #NFTs #TENDENCIA #SatoshiNakamoto #NFTCommunity https://t.co/pdjcp7tghL,0.0
1940,"This is how I trade my crypto too!  $BTC $DOGE 
A hamster has been trading cryptocurrencies in a cage rigged to automatically buy and sell tokens since June - and it's currently outperforming the S&amp;P 500 https://t.co/qC23Ipg2Aq via @Yahoo",0.0
1941,"If with fun tweet he can do that to dodge coin.. imagine with 1.5 Bn in BTC, what could he do to BTC

@elonmusk @Tesla @Bitcoin 
@GRW1971  

#cryptocurrencies 
#BlockchAInD https://t.co/55WW0cU5AE",0.0
1942,Buying #coin instead of #Bitcoin is the biggest oxymoron in the history of oxymorons.,0.0
1943,@Beiioso exactly! The problem is not BITCOIN. It’s the laws! Yes! 🙏🏾❤️,0.0
1944,The best is #Bitcoin https://t.co/TwNAXD0mzP,1.0
1945,"Bollinger Bands Breakouts Daily 👀🔥 $BTC

Pairs:   $REN",0.0
1946,#VGX #STMX #HBAR and 1 whole #Bitcoin https://t.co/5Xw3fOtfqJ,0.0
1947,@CryptoWendyO Please flip!! #Bitcoin #smokintoken,0.0
1948,Check out my #BTCUSD analysis on @TradingView: https://t.co/TDj80kHmyd,0.0
1949,We should do the same. Does Joe know what Bitcoin is??? https://t.co/YrKZoBabpe,0.0
1950,"Good morning to everyone EXCEPT the Taliban, bitcoin, $3T in discretionary spending in 2020 by racial minorities and most Congressional Republicans.",0.0
1951,"“It might make sense just to get some in case it catches on. If enough people think the same way, that becomes a self fulfilling prophecy.” 

Satoshi Nakamoto #Bitcoin",0.0
1952,So Twitter is now allowing users to tip content creators with Bitcoin 😁 this is big news. #cryptocurrency,1.0
1953,"""If you make yourself more than just a man, if you devote yourself to an ideal, and if they can't stop you, then you become something else entirely. ... A legend.""
-Ra's al Ghul, on devoting oneself to #Bitcoin",0.0
1954,@MrBeast 10k that I can put in Bitcoin and turn into 100k,0.0
1955,Bitcoin wallet from the Satoshi Nakamoto era suddenly activates https://t.co/tpFPnqH2KV,0.0
1956,Brought bitcoin in 2016 and totally forgot about is $50 turned into $2800 whew,1.0
1957,"@freedatwolf @IOHK_Charles No, but there are some NFTs Satoshi Nakamoto, Linda Malu and Joseph Goguen🌪",0.0
1958,@page88 I have the worst time explaining Bitcoin to people because my own understanding of it is so… amorphous.,0.0
1959,"Nice project 👍
@Hengamlaj
@Satoshi_N_
@thatcryptog

#CMC #Airdrop #Evanesco https://t.co/YgvjvlaCgJ",0.0
1960,@michael_saylor What if @nayibbukele is Satoshi Nakamoto! 😲,0.0
1961,#BTCUSD - Bitcoin e Elliot - Onda 4 desabrochando - TradingView - https://t.co/sQMCfQyQgq,0.0
1962,Money coming out of crypto to buy meme stocks? $BTC $ETH $GME $AMC,-1.0
1963,@nytimes Bitcoin will do more to even the playing field than anything in history.  Which side are you on?,0.0
1964,"@VirginTraderGal @Bitboy_Crypto @EllieGonsalves And if you like multiple coins , and want to throw dollar, then why not a Humbl ETX $HMBL $BTC $DGB $ETH $XTZ https://t.co/np912lkWRv",0.0
1965,@TheMoonCarl Yes Bitcoin breakers the 125.000 dollar cap. This of sure,0.0
1966,Billionaire Mike Novogratz Says Bitcoin Market Is ‘in Good Shape’ — China Has ‘Less and Less’ Influence Over Crypto – Markets and Prices Bitcoin News https://t.co/imeklRbdGd,1.0
1967,bought my own apartments in full with bitcoin 📈📈📈📈📈 https://t.co/4wJJIGXUDC,1.0
1968,"@adam3us We get it, you’re Satoshi Nakamoto",0.0
1969,BTC daily chart EMAs (21 &amp; 55) could cross soon. Potential move toward $31k support. #bitcoin $btc https://t.co/JzluPX8Ftr,0.0
1970,What happened?? $ada $btc $eth,0.0
1971,"The Chinese government has almost 200 M $BTC !

They can control #bitcoin price easily.

https://t.co/wRQ68OiGvC",-1.0
1972,BTC effective taking profit strategy - #BTCUSD chart on @TradingView https://t.co/ofgYdmlbfK,0.0
1973,"Want to meet Satoshi Nakamoto? A bronze statue honoring the Bitcoin creator is now in Budapest: https://t.co/3c6GjGZFGj
@Fine_by_Jenny💰 #Crypto #Cryptocurrency #Investment #Trading #Bitcoin #Dogecoin #Ethereum #RussianGP #sundayvibes",1.0
1974,"@WClementeIII Incredibly accurate. I am fully caught up on The What Bitcoin Did Podcast, WSB, Bitcoin Standard and What is Money Show! The amount of information that has been further democratized to the public via the podcast platform is amazing!",0.0
1975,@twobitidiot @joerogan The right wing correlation to #Bitcoin is undeniable.,0.0
1976,"Just finished writing about imbalances and how to trade them on crypto futures, with some logical strategies. Check out my presentation: https://t.co/upjKWQ0TIX
#BTCUSDT #cryptocurrency $BTC $ETH $LUNA",0.0
1977,"Let's trade $btc 🧸

Never hesitate to take profit on #bitcoin

Stay updated here👉 https://t.co/MwQzYK5fqH

$sol $xrp $doge $shib $cvc $dot $band $icp $axs $alice $coin $link $uni $sushi $eth https://t.co/xVOUvzk3dH",0.0
1978,"The #UMA chart looks like complete sh!t. That's why I bought yesterday when it was still under the absolute POC. I have a stop just below the buy price in case we pullback in the short-term. Risk to reward levels are very appealing.

#Timeionaire
#Crypto 
#Bitcoin 
#Altcoins https://t.co/l3Ksz3WB2V",0.0
1979,"Wonderful interview with Jack Mallers on how #bitcoin and #LightningNetwork will become the dominant open network standard in the financial world. Worth your time. 

https://t.co/fMV5myqupI",1.0
1980,"Bitcoin closer to $65,000 than $0 - #BTCUSD chart on @TradingView https://t.co/SbcDEpFNtT",0.0
1981,"@CanuckGTA @byantoaneta @juliewrites I think the writings of Satoshi Nakamoto, including the Bitcoin White Paper, will assist you. Bitcoin is a system for establishing consensus among strangers and enemies. *One* use-case for such a system is money. Other *cryptos* lack the decentralization of Bitcoin",0.0
1982,Check out my #BTC #BTCUSDT analysis on @TradingView: https://t.co/M8iLbagsFn,0.0
1983,Check out my #BTCUSD analysis on @TradingView: https://t.co/xyUAkPzOLL,0.0
1984,"#Bitcoin $BTC 
Price: $43,179.40

Areas of Support
Hold Above: $41,273.95

Trends
Near: DN📉
Short: DN📉
Medium: UP📈
Long: UP📈
Macro: DN📉

Levels of interest
Short: $43,300.72
Med: $57,073.94
Long: $108,055.21",0.0
1985,@bitcoin_brown Stupid people need to be separated from their money 🤷‍♂️,0.0
1986,"@TheJackForge @CoinSmart I bought some Bitcoin a while ago; guess what happens? Elon Musk tweeted about it a few days after I got and stuck came down🤦‍♀️since then, I did not touch it for in case he wants to say something about it.",-1.0
1987,"The momentum within the @satoshibles NFT project over the last 24 hrs has been incredible. Don’t miss your chance to pick up a few at the floor price before they merge with @Stacks and own a Sat secured by #Bitcoin!

#NFTs #digitalart #Stacks #satoshibles #SatoshiNakamoto https://t.co/Dn2GYB74lc",1.0
1988,"#ZENUSDTPERP SHORT  PRICE: 68.148
Not investment advice!
Telegram Group&gt;&gt; https://t.co/uhw6owE9b5
Tradingview Scripts&gt;&gt;
https://t.co/LWvr4TgGbB
Free Trading Bot&gt;&gt; https://t.co/DSP2yflCb1
#bitcoin #etherium #btc #eth #BitcoinTurkiye #btcusdt #usdtry #bist100",0.0
1989,$BTCUSD 📈 Buy Alert 1-Hour Chart @ $43366.41 #bitcoin #btc #btcusd,0.0
1990,@ewarren Just let you know a lot of those women also are investing in #bitcoin that you are fighting protect against the striking dollar!,0.0
